Уровень календаря,Дата,Статистические показатели,ОКАТО,Значение,,,
1,01.01.2011,Число мужчин на 1 января,Большесосновский район,6218,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Большесосновский район', 6218);"
1,01.01.2011,Число мужчин на 1 января,Верещагинский район,19216,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Верещагинский район', 19216);"
1,01.01.2011,Число мужчин на 1 января,Горнозаводский район,12141,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Горнозаводский район', 12141);"
1,01.01.2011,Число мужчин на 1 января,Еловский район,5119,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Еловский район', 5119);"
1,01.01.2011,Число мужчин на 1 января,Ильинский район,9166,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Ильинский район', 9166);"
1,01.01.2011,Число мужчин на 1 января,Карагайский район,10636,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Карагайский район', 10636);"
1,01.01.2011,Число мужчин на 1 января,Кишертский район,6003,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кишертский район', 6003);"
1,01.01.2011,Число мужчин на 1 января,Красновишерский район,10482,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Красновишерский район', 10482);"
1,01.01.2011,Число мужчин на 1 января,Куединский район,12752,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Куединский район', 12752);"
1,01.01.2011,Число мужчин на 1 января,Кунгурский район,20075,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кунгурский район', 20075);"
1,01.01.2011,Число мужчин на 1 января,Нытвенский район,20026,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Нытвенский район', 20026);"
1,01.01.2011,Число мужчин на 1 января,Октябрьский район,14420,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Октябрьский район', 14420);"
1,01.01.2011,Число мужчин на 1 января,Ординский район,7324,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Ординский район', 7324);"
1,01.01.2011,Число мужчин на 1 января,Осинский район,13884,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Осинский район', 13884);"
1,01.01.2011,Число мужчин на 1 января,Оханский район,7535,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Оханский район', 7535);"
1,01.01.2011,Число мужчин на 1 января,Очерский район,10632,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Очерский район', 10632);"
1,01.01.2011,Число мужчин на 1 января,Пермский район,48773,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский район', 48773);"
1,01.01.2011,Число мужчин на 1 января,Сивинский район,6901,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Сивинский район', 6901);"
1,01.01.2011,Число мужчин на 1 января,Соликамский район,9547,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Соликамский район', 9547);"
1,01.01.2011,Число мужчин на 1 января,Суксунский район,9378,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Суксунский район', 9378);"
1,01.01.2011,Число мужчин на 1 января,Уинский район,5428,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Уинский район', 5428);"
1,01.01.2011,Число мужчин на 1 января,Усольский район,6732,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Усольский район', 6732);"
1,01.01.2011,Число мужчин на 1 января,Частинский район,6147,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Частинский район', 6147);"
1,01.01.2011,Число мужчин на 1 января,Чердынский район,13676,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чердынский район', 13676);"
1,01.01.2011,Число мужчин на 1 января,Чернушинский район,23999,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чернушинский район', 23999);"
1,01.01.2011,Число мужчин на 1 января,Чусовской район,34087,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чусовской район', 34087);"
1,01.01.2011,Число мужчин на 1 января,г. Пермь,437667,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Пермь', 437667);"
1,01.01.2011,Число мужчин на 1 января,Александровский район,14394,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Александровский район', 14394);"
1,01.01.2011,Число мужчин на 1 января,г. Березники,69470,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Березники', 69470);"
1,01.01.2011,Число мужчин на 1 января,Гремячинский район,6034,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гремячинский район', 6034);"
1,01.01.2011,Число мужчин на 1 января,Губахинский район,19329,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Губахинский район', 19329);"
1,01.01.2011,Число мужчин на 1 января,Добрянский район,26174,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Добрянский район', 26174);"
1,01.01.2011,Число мужчин на 1 января,Кизеловский район,11089,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кизеловский район', 11089);"
1,01.01.2011,Число мужчин на 1 января,Краснокамский район,31532,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Краснокамский район', 31532);"
1,01.01.2011,Число мужчин на 1 января,г. Кунгур,30227,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кунгур', 30227);"
1,01.01.2011,Число мужчин на 1 января,Лысьвенский район,35284,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Лысьвенский район', 35284);"
1,01.01.2011,Число мужчин на 1 января,г. Соликамск,46577,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Соликамск', 46577);"
1,01.01.2011,Число мужчин на 1 января,Чайковский район,47659,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2011', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чайковский район', 47659);"
1,01.01.2012,Число мужчин на 1 января,Пермский край,1205499,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2012', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский край', 1205499);"
1,01.01.2012,Число мужчин на 1 января,Гайнский район,6541,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2012', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гайнский район', 6541);"
1,01.01.2012,Число мужчин на 1 января,Косинский район,3478,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2012', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Косинский район', 3478);"
